gene_id	finite_after_aggregate	all_zero_after_aggregate	eligible_rank	n_source_rows	n_eligible_source_rows
106479958	True	False	True	1	1
26798	True	False	True	1	1
619499	False	True	False	1	0
106481297	False	True	False	1	0
106479980	True	False	True	1	1
106481604	True	False	True	1	1
106481428	True	False	True	1	1
106480583	False	True	False	1	0
109616962	True	False	True	1	1
100033413	True	False	True	1	1
100873830	False	True	False	1	0
26775	True	False	True	1	1
106481325	False	True	False	1	0
106480648	True	False	True	1	1
100873758	True	False	True	1	1
106480056	True	False	True	1	1
106481533	False	True	False	1	0
106479838	True	False	True	1	1
106481230	True	False	True	1	1
106478917	True	False	True	1	1
124900554	False	True	False	1	0
106481254	True	False	True	1	1
677797	True	False	True	1	1
106479973	False	True	False	1	0
106479795	False	True	False	1	0
100033420	True	False	True	1	1
124900238	False	True	False	1	0
106479753	False	True	False	1	0
106481375	False	True	False	1	0
124900470	True	False	True	1	1
106481879	False	True	False	1	0
124900495	False	True	False	1	0
106480581	False	True	False	1	0
109617024	True	False	True	1	1
106481624	True	False	True	1	1
684959	False	True	False	1	0
100873753	False	True	False	1	0
106481289	False	True	False	1	0
106481293	False	True	False	1	0
100873740	True	False	True	1	1
85390	False	True	False	1	0
124903594	True	False	True	1	1
106481944	False	True	False	1	0
106479827	True	False	True	1	1
106479638	True	False	True	1	1
106481410	True	False	True	1	1
100873449	True	False	True	1	1
124900558	True	False	True	1	1
100033419	True	False	True	1	1
106479613	True	False	True	1	1
106481322	False	True	False	1	0
106479906	True	False	True	1	1
100033425	True	False	True	1	1
106480616	True	False	True	1	1
106480657	True	False	True	1	1
677805	False	True	False	1	0
124900473	False	True	False	1	0
106481326	False	True	False	1	0
106481235	False	True	False	1	0
106479979	False	True	False	1	0
106480663	False	True	False	1	0
106480311	True	False	True	1	1
106479790	False	True	False	1	0
100873808	False	True	False	1	0
106481473	False	True	False	1	0
106481587	False	True	False	1	0
106479810	True	False	True	1	1
106479967	False	True	False	1	0
26778	False	True	False	1	0
26780	False	True	False	1	0
106480151	True	False	True	1	1
677803	False	True	False	1	0
106480707	True	False	True	1	1
106480097	False	True	False	1	0
124900181	False	True	False	1	0
106480078	False	True	False	1	0
100033427	True	False	True	1	1
106480169	True	False	True	1	1
124900207	False	True	False	1	0
106481936	False	True	False	1	0
106479747	False	True	False	1	0
677802	True	False	True	1	1
106480160	True	False	True	1	1
106480614	False	True	False	1	0
106481545	True	False	True	1	1
100873392	True	False	True	1	1
109616960	True	False	True	1	1
106479924	False	True	False	1	0
100033417	False	True	False	1	0
106479854	False	True	False	1	0
106480631	False	True	False	1	0
100033424	False	True	False	1	0
106480647	False	True	False	1	0
109616979	False	True	False	1	0
100873759	True	False	True	1	1
106481635	False	True	False	1	0
106481433	True	False	True	1	1
100873774	False	True	False	1	0
106481302	False	True	False	1	0
101954267	True	False	True	1	1
106481507	True	False	True	1	1
106481430	True	False	True	1	1
106481209	False	True	False	1	0
109617016	False	True	False	1	0
109616999	True	False	True	1	1
106480166	False	True	False	1	0
100379250	True	False	True	1	1
106481323	False	True	False	1	0
106479871	False	True	False	1	0
106481463	False	True	False	1	0
677819	True	False	True	1	1
106479621	True	False	True	1	1
106479615	False	True	False	1	0
26805	False	True	False	1	0
106480034	False	True	False	1	0
124900259	False	True	False	1	0
100033821	True	False	True	1	1
106481497	True	False	True	1	1
124900520	False	True	False	1	0
106479718	True	False	True	1	1
106481532	False	True	False	1	0
106479955	True	False	True	1	1
106478916	False	True	False	1	0
100873750	True	False	True	1	1
106479892	False	True	False	1	0
100033428	True	False	True	1	1
100302741	True	False	True	1	1
106481572	True	False	True	1	1
106480636	False	True	False	1	0
100124538	False	True	False	1	0
106480460	False	True	False	1	0
106479832	False	True	False	1	0
109617008	True	False	True	1	1
106480392	False	True	False	1	0
106481546	True	False	True	1	1
100873537	True	False	True	1	1
106481443	False	True	False	1	0
100033435	True	False	True	1	1
6082	True	False	True	1	1
106481582	False	True	False	1	0
106480701	False	True	False	1	0
100873747	True	False	True	1	1
106479942	True	False	True	1	1
106481221	True	False	True	1	1
692076	True	False	True	1	1
100873782	False	True	False	1	0
124900309	False	True	False	1	0
654320	False	True	False	1	0
106480073	False	True	False	1	0
106479630	False	True	False	1	0
106479954	True	False	True	1	1
106480548	False	True	False	1	0
106480640	True	False	True	1	1
106479755	False	True	False	1	0
677794	True	False	True	1	1
106481553	False	True	False	1	0
106479637	False	True	False	1	0
106480412	False	True	False	1	0
106479965	True	False	True	1	1
100873804	False	True	False	1	0
106481921	True	False	True	1	1
106480597	True	False	True	1	1
106478989	False	True	False	1	0
106480653	True	False	True	1	1
106865372	False	True	False	1	0
106480601	True	False	True	1	1
106481973	False	True	False	1	0
106479858	True	False	True	1	1
106479698	False	True	False	1	0
101954273	True	False	True	1	1
100873299	True	False	True	1	1
106479667	True	False	True	1	1
109616965	True	False	True	1	1
106480100	False	True	False	1	0
106479703	False	True	False	1	0
101954269	False	True	False	1	0
106479806	True	False	True	1	1
106481577	False	True	False	1	0
103625684	True	False	True	1	1
106479975	True	False	True	1	1
100873746	False	True	False	1	0
106479645	True	False	True	1	1
106480580	True	False	True	1	1
106481476	True	False	True	1	1
106479699	False	True	False	1	0
107131122	True	False	True	1	1
106481392	True	False	True	1	1
100033434	False	True	False	1	0
106481416	True	False	True	1	1
106479986	True	False	True	1	1
106481277	True	False	True	1	1
6060	True	False	True	1	1
677806	True	False	True	1	1
106479626	False	True	False	1	0
106480032	True	False	True	1	1
106480084	False	True	False	1	0
106480011	True	False	True	1	1
106479990	False	True	False	1	0
26784	False	True	False	1	0
619569	False	True	False	1	0
124900310	False	True	False	1	0
124900398	False	True	False	1	0
106479767	False	True	False	1	0
106481775	False	True	False	1	0
106481543	True	False	True	1	1
124900221	False	True	False	1	0
106481438	False	True	False	1	0
106479608	True	False	True	1	1
124900358	False	True	False	1	0
124900359	False	True	False	1	0
106481884	True	False	True	1	1
106480037	False	True	False	1	0
106481765	False	True	False	1	0
106481352	True	False	True	1	1
100302738	False	True	False	1	0
100033418	True	False	True	1	1
106479750	False	True	False	1	0
319139	False	True	False	1	0
114599	True	False	True	1	1
106481345	True	False	True	1	1
100873754	True	False	True	1	1
106479696	False	True	False	1	0
106479834	True	False	True	1	1
106479803	False	True	False	1	0
106481528	False	True	False	1	0
106479713	False	True	False	1	0
106480007	False	True	False	1	0
106479777	False	True	False	1	0
100862672	False	True	False	1	0
106480138	True	False	True	1	1
727708	True	False	True	1	1
106480697	False	True	False	1	0
106479732	False	True	False	1	0
641451	True	False	True	1	1
106478912	False	True	False	1	0
100873806	False	True	False	1	0
677823	True	False	True	1	1
106480567	False	True	False	1	0
106481516	False	True	False	1	0
106480633	False	True	False	1	0
106480002	True	False	True	1	1
106479882	False	True	False	1	0
677827	True	False	True	1	1
100873820	False	True	False	1	0
619563	False	True	False	1	0
26771	False	True	False	1	0
101954266	False	True	False	1	0
124900438	False	True	False	1	0
124900472	False	True	False	1	0
106480020	False	True	False	1	0
106480052	False	True	False	1	0
101954271	True	False	True	1	1
106480651	True	False	True	1	1
106479907	False	True	False	1	0
26869	False	True	False	1	0
106479813	False	True	False	1	0
109617005	True	False	True	1	1
100873767	True	False	True	1	1
26782	True	False	True	1	1
100873748	True	False	True	1	1
693129	True	False	True	1	1
407014	True	False	True	1	1
406999	False	True	False	1	0
574481	True	False	True	1	1
407056	True	False	True	1	1
693193	True	False	True	1	1
693218	False	True	False	1	0
693232	True	False	True	1	1
693163	True	False	True	1	1
693220	True	False	True	1	1
407042	False	True	False	1	0
407011	True	False	True	1	1
406986	True	False	True	1	1
574034	False	True	False	1	0
693200	True	False	True	1	1
693134	True	False	True	1	1
724031	True	False	True	1	1
693234	False	True	False	1	0
693172	False	True	False	1	0
693168	False	True	False	1	0
724032	False	True	False	1	0
574468	True	False	True	1	1
406978	False	True	False	1	0
407030	True	False	True	1	1
693191	True	False	True	1	1
574457	True	False	True	1	1
406926	False	True	False	1	0
664613	False	True	False	1	0
693178	True	False	True	1	1
574513	False	True	False	1	0
406997	False	True	False	1	0
574467	False	True	False	1	0
406954	False	True	False	1	0
574443	False	True	False	1	0
406909	False	True	False	1	0
574461	False	True	False	1	0
693183	True	False	True	1	1
406989	False	True	False	1	0
406966	True	False	True	1	1
693139	True	False	True	1	1
406983	True	False	True	1	1
406914	True	False	True	1	1
574444	False	True	False	1	0
406941	True	False	True	1	1
693189	True	False	True	1	1
406957	True	False	True	1	1
406968	True	False	True	1	1
574465	True	False	True	1	1
574462	False	True	False	1	0
100422842	True	False	True	1	1
693170	False	True	False	1	0
574499	False	True	False	1	0
693204	True	False	True	1	1
406969	False	True	False	1	0
406916	False	True	False	1	0
693147	False	True	False	1	0
693166	True	False	True	1	1
723779	False	True	False	1	0
574475	False	True	False	1	0
407045	False	True	False	1	0
693226	True	False	True	1	1
693173	True	False	True	1	1
574508	False	True	False	1	0
574494	False	True	False	1	0
574501	False	True	False	1	0
693180	False	True	False	1	0
407055	True	False	True	1	1
574455	True	False	True	1	1
574515	False	True	False	1	0
693156	True	False	True	1	1
574459	False	True	False	1	0
574458	False	True	False	1	0
724025	True	False	True	1	1
406944	True	False	True	1	1
406930	False	True	False	1	0
693155	True	False	True	1	1
407020	False	True	False	1	0
693206	True	False	True	1	1
693143	True	False	True	1	1
406915	True	False	True	1	1
574442	False	True	False	1	0
100500895	True	False	True	1	1
693126	False	True	False	1	0
406959	False	True	False	1	0
693177	True	False	True	1	1
693187	True	False	True	1	1
406960	False	True	False	1	0
724029	True	False	True	1	1
693158	True	False	True	1	1
407036	True	False	True	1	1
574491	False	True	False	1	0
693182	True	False	True	1	1
406993	False	True	False	1	0
407044	True	False	True	1	1
100500863	False	True	False	1	0
406917	False	True	False	1	0
574472	False	True	False	1	0
406933	False	True	False	1	0
574470	False	True	False	1	0
693212	False	True	False	1	0
406985	False	True	False	1	0
693169	False	True	False	1	0
693157	True	False	True	1	1
693136	True	False	True	1	1
693208	True	False	True	1	1
406962	True	False	True	1	1
574473	True	False	True	1	1
407007	True	False	True	1	1
619556	True	False	True	1	1
693123	False	True	False	1	0
693141	True	False	True	1	1
406984	True	False	True	1	1
574511	False	True	False	1	0
407000	True	False	True	1	1
574479	False	True	False	1	0
574482	False	True	False	1	0
724027	True	False	True	1	1
406956	False	True	False	1	0
574476	True	False	True	1	1
407001	True	False	True	1	1
693175	True	False	True	1	1
619555	False	True	False	1	0
574453	True	False	True	1	1
406903	True	False	True	1	1
693160	False	True	False	1	0
407023	False	True	False	1	0
693138	True	False	True	1	1
107985532	True	False	True	1	1
406976	True	False	True	1	1
664616	False	True	False	1	0
574505	True	False	True	1	1
693165	True	False	True	1	1
407050	True	False	True	1	1
693124	False	True	False	1	0
406995	False	True	False	1	0
574408	False	True	False	1	0
574409	False	True	False	1	0
693202	False	True	False	1	0
693211	False	True	False	1	0
574498	False	True	False	1	0
406964	False	True	False	1	0
693171	False	True	False	1	0
693133	True	False	True	1	1
693227	False	True	False	1	0
693125	False	True	False	1	0
693135	False	True	False	1	0
100616357	False	True	False	1	0
406949	False	True	False	1	0
693233	True	False	True	1	1
693210	True	False	True	1	1
406942	False	True	False	1	0
664617	True	False	True	1	1
574502	False	True	False	1	0
574466	False	True	False	1	0
407016	True	False	True	1	1
406963	True	False	True	1	1
406998	False	True	False	1	0
574484	False	True	False	1	0
574507	False	True	False	1	0
693231	True	False	True	1	1
574488	False	True	False	1	0
693184	False	True	False	1	0
619552	True	False	True	1	1
407052	True	False	True	1	1
407018	True	False	True	1	1
574463	False	True	False	1	0
407041	True	False	True	1	1
693190	True	False	True	1	1
406939	False	True	False	1	0
693148	False	True	False	1	0
406908	False	True	False	1	0
406898	False	True	False	1	0
664614	False	True	False	1	0
693225	True	False	True	1	1
574469	True	False	True	1	1
693181	True	False	True	1	1
407029	False	True	False	1	0
574483	False	True	False	1	0
574492	False	True	False	1	0
693120	True	False	True	1	1
574493	False	True	False	1	0
574474	True	False	True	1	1
406912	True	False	True	1	1
407019	True	False	True	1	1
574517	False	True	False	1	0
574518	False	True	False	1	0
574516	False	True	False	1	0
574460	False	True	False	1	0
407006	True	False	True	1	1
100313822	False	True	False	1	0
574509	False	True	False	1	0
693195	False	True	False	1	0
693144	False	True	False	1	0
406973	True	False	True	1	1
574485	False	True	False	1	0
406925	True	False	True	1	1
407028	False	True	False	1	0
693188	True	False	True	1	1
693162	True	False	True	1	1
407039	True	False	True	1	1
407046	False	True	False	1	0
724024	False	True	False	1	0
406987	False	True	False	1	0
574445	False	True	False	1	0
693152	True	False	True	1	1
693137	False	True	False	1	0
406927	False	True	False	1	0
693219	False	True	False	1	0
693159	True	False	True	1	1
574490	False	True	False	1	0
406943	True	False	True	1	1
442901	True	False	True	1	1
693146	True	False	True	1	1
693209	True	False	True	1	1
406929	True	False	True	1	1
123464509	False	True	False	1	0
693164	True	False	True	1	1
406897	False	True	False	1	0
724026	True	False	True	1	1
406945	False	True	False	1	0
574454	True	False	True	1	1
407031	True	False	True	1	1
693154	False	True	False	1	0
693214	False	True	False	1	0
693205	True	False	True	1	1
574512	False	True	False	1	0
724030	False	True	False	1	0
406911	True	False	True	1	1
693223	False	True	False	1	0
693174	True	False	True	1	1
693142	False	True	False	1	0
406955	True	False	True	1	1
693192	True	False	True	1	1
406946	False	True	False	1	0
574497	False	True	False	1	0
407010	True	False	True	1	1
574480	False	True	False	1	0
693128	False	True	False	1	0
693198	True	False	True	1	1
574510	False	True	False	1	0
574487	False	True	False	1	0
693161	True	False	True	1	1
574450	True	False	True	1	1
406958	False	True	False	1	0
693186	True	False	True	1	1
574496	True	False	True	1	1
406924	True	False	True	1	1
406892	False	True	False	1	0
442899	True	False	True	1	1
407027	False	True	False	1	0
693229	True	False	True	1	1
574514	False	True	False	1	0
574038	True	False	True	1	1
693228	True	False	True	1	1
693132	True	False	True	1	1
574410	True	False	True	1	1
574506	True	False	True	1	1
406950	True	False	True	1	1
406910	False	True	False	1	0
406919	True	False	True	1	1
406889	True	False	True	1	1
724022	False	True	False	1	0
724023	False	True	False	1	0
574030	False	True	False	1	0
406932	True	False	True	1	1
693230	True	False	True	1	1
693203	False	True	False	1	0
406961	True	False	True	1	1
406977	True	False	True	1	1
693176	False	True	False	1	0
574436	False	True	False	1	0
693201	True	False	True	1	1
693127	True	False	True	1	1
693194	True	False	True	1	1
406900	True	False	True	1	1
407037	True	False	True	1	1
109616967	True	False	True	1	1
692225	True	False	True	1	1
8944	False	True	False	1	0
677816	False	True	False	1	0
692226	False	True	False	1	0
677829	True	False	True	1	1
26765	True	False	True	1	1
116938	False	True	False	1	0
116937	True	False	True	1	1
652965	False	True	False	1	0
692229	False	True	False	1	0
26810	True	False	True	1	1
100151687	True	False	True	1	1
100151685	False	True	False	1	0
100151686	True	False	True	1	1
406972	True	False	True	1	1
677822	False	True	False	1	0
100151688	False	True	False	1	0
106480542	True	False	True	1	1
406965	False	True	False	1	0
2878	True	False	True	1	1
1734	True	False	True	1	1
280636	True	False	True	1	1
1733	True	False	True	1	1
246181	True	False	True	1	1
23012	True	False	True	1	1
22908	True	False	True	1	1
7247	True	False	True	1	1
768216	True	False	True	1	1
100126319	False	True	False	1	0
574486	False	True	False	1	0
574503	False	True	False	1	0
100302117	False	True	False	1	0
100422915	True	False	True	1	1
100313777	False	True	False	1	0
768222	True	False	True	1	1
100126348	True	False	True	1	1
768218	True	False	True	1	1
100313778	True	False	True	1	1
768217	True	False	True	1	1
768220	True	False	True	1	1
768212	False	True	False	1	0
768215	False	True	False	1	0
55652	True	False	True	1	1
768219	False	True	False	1	0
100313837	True	False	True	1	1
3514	True	False	True	1	1
28946	True	False	True	1	1
28947	True	False	True	1	1
28948	True	False	True	1	1
28949	False	True	False	1	0
28950	True	False	True	1	1
28908	True	False	True	1	1
28907	False	True	False	1	0
28906	True	False	True	1	1
28884	False	True	False	1	0
28874	True	False	True	1	1
28869	False	True	False	1	0
28876	True	False	True	1	1
28892	False	True	False	1	0
28784	True	False	True	1	1
28774	True	False	True	1	1
28785	False	True	False	1	0
28778	True	False	True	1	1
28770	False	True	False	1	0
28772	True	False	True	1	1
28820	True	False	True	1	1
28821	True	False	True	1	1
28780	False	True	False	1	0
28822	True	False	True	1	1
28775	True	False	True	1	1
28781	True	False	True	1	1
28823	True	False	True	1	1
28776	True	False	True	1	1
28825	True	False	True	1	1
28783	False	True	False	1	0
28826	False	True	False	1	0
28811	False	True	False	1	0
28787	False	True	False	1	0
28791	True	False	True	1	1
28793	True	False	True	1	1
28813	True	False	True	1	1
28795	False	True	False	1	0
28796	True	False	True	1	1
28797	True	False	True	1	1
28814	True	False	True	1	1
28799	False	True	False	1	0
28815	True	False	True	1	1
28802	True	False	True	1	1
28816	True	False	True	1	1
28803	True	False	True	1	1
28804	True	False	True	1	1
28786	False	True	False	1	0
3537	False	True	False	1	0
3538	True	False	True	1	1
3539	True	False	True	1	1
28830	False	True	False	1	0
28829	False	True	False	1	0
28827	False	True	False	1	0
28834	True	False	True	1	1
6969	True	False	True	1	1
6972	True	False	True	1	1
6966	True	False	True	1	1
6968	False	True	False	1	0
6970	False	True	False	1	0
6971	False	True	False	1	0
6985	False	True	False	1	0
6984	True	False	True	1	1
6983	True	False	True	1	1
6982	True	False	True	1	1
6978	True	False	True	1	1
6977	True	False	True	1	1
6976	True	False	True	1	1
6973	True	False	True	1	1
28606	True	False	True	1	1
28597	False	True	False	1	0
28617	True	False	True	1	1
28603	True	False	True	1	1
28595	True	False	True	1	1
28612	False	True	False	1	0
28586	True	False	True	1	1
28585	False	True	False	1	0
28582	False	True	False	1	0
28602	True	False	True	1	1
28601	True	False	True	1	1
28610	True	False	True	1	1
28592	True	False	True	1	1
28609	True	False	True	1	1
28608	False	True	False	1	0
28614	True	False	True	1	1
28578	False	True	False	1	0
28616	True	False	True	1	1
28568	True	False	True	1	1
28567	True	False	True	1	1
28564	True	False	True	1	1
28563	True	False	True	1	1
28639	True	False	True	1	1
28560	True	False	True	1	1
28559	True	False	True	1	1
28629	True	False	True	1	1
28628	True	False	True	1	1
28627	True	False	True	1	1
28626	True	False	True	1	1
28625	False	True	False	1	0
28624	True	False	True	1	1
28623	True	False	True	1	1
28622	True	False	True	1	1
28638	True	False	True	1	1
28691	True	False	True	1	1
28690	True	False	True	1	1
28689	True	False	True	1	1
28688	True	False	True	1	1
6956	True	False	True	1	1
28686	False	True	False	1	0
28685	True	False	True	1	1
28678	True	False	True	1	1
28676	True	False	True	1	1
28674	True	False	True	1	1
28684	True	False	True	1	1
28683	True	False	True	1	1
28671	True	False	True	1	1
28673	True	False	True	1	1
28682	True	False	True	1	1
28670	True	False	True	1	1
28669	True	False	True	1	1
28677	True	False	True	1	1
28672	True	False	True	1	1
28680	True	False	True	1	1
28667	True	False	True	1	1
28666	True	False	True	1	1
28665	True	False	True	1	1
28664	True	False	True	1	1
28663	True	False	True	1	1
28662	True	False	True	1	1
28661	True	False	True	1	1
28660	True	False	True	1	1
28518	True	False	True	1	1
28659	True	False	True	1	1
28658	True	False	True	1	1
28657	True	False	True	1	1
28655	True	False	True	1	1
28653	True	False	True	1	1
28656	True	False	True	1	1
28648	False	True	False	1	0
28647	False	True	False	1	0
28646	True	False	True	1	1
28644	True	False	True	1	1
28643	True	False	True	1	1
28642	True	False	True	1	1
28641	False	True	False	1	0
28640	True	False	True	1	1
28517	True	False	True	1	1
28522	True	False	True	1	1
28519	False	True	False	1	0
28521	False	True	False	1	0
28520	False	True	False	1	0
28694	False	True	False	1	0
28696	False	True	False	1	0
28697	False	True	False	1	0
28698	False	True	False	1	0
28699	False	True	False	1	0
28701	True	False	True	1	1
28702	True	False	True	1	1
28703	False	True	False	1	0
28705	False	True	False	1	0
28706	True	False	True	1	1
28707	True	False	True	1	1
28708	False	True	False	1	0
28709	False	True	False	1	0
28710	True	False	True	1	1
28711	True	False	True	1	1
28712	False	True	False	1	0
28713	True	False	True	1	1
28714	False	True	False	1	0
28715	False	True	False	1	0
28716	True	False	True	1	1
28717	True	False	True	1	1
28720	True	False	True	1	1
28721	True	False	True	1	1
28722	False	True	False	1	0
28723	True	False	True	1	1
28724	True	False	True	1	1
28725	True	False	True	1	1
28726	True	False	True	1	1
28727	True	False	True	1	1
28728	True	False	True	1	1
28729	True	False	True	1	1
28730	False	True	False	1	0
28731	False	True	False	1	0
28732	False	True	False	1	0
28733	False	True	False	1	0
28734	False	True	False	1	0
28735	False	True	False	1	0
28736	False	True	False	1	0
28737	False	True	False	1	0
28738	True	False	True	1	1
28739	False	True	False	1	0
28741	False	True	False	1	0
28742	False	True	False	1	0
28743	False	True	False	1	0
28744	False	True	False	1	0
28745	True	False	True	1	1
28746	False	True	False	1	0
28747	False	True	False	1	0
28748	False	True	False	1	0
28749	False	True	False	1	0
28750	False	True	False	1	0
28751	True	False	True	1	1
28752	True	False	True	1	1
28753	True	False	True	1	1
28754	True	False	True	1	1
3494	True	False	True	1	1
3497	True	False	True	1	1
3503	True	False	True	1	1
3501	True	False	True	1	1
3493	True	False	True	1	1
3500	True	False	True	1	1
3502	True	False	True	1	1
3495	True	False	True	1	1
3507	True	False	True	1	1
28475	True	False	True	1	1
28481	False	True	False	1	0
28483	False	True	False	1	0
28506	False	True	False	1	0
28489	False	True	False	1	0
28497	False	True	False	1	0
28502	False	True	False	1	0
28486	False	True	False	1	0
28490	False	True	False	1	0
28498	False	True	False	1	0
28503	False	True	False	1	0
28487	False	True	False	1	0
28491	False	True	False	1	0
28499	False	True	False	1	0
28500	False	True	False	1	0
28504	False	True	False	1	0
28492	False	True	False	1	0
28501	False	True	False	1	0
28505	False	True	False	1	0
28385	True	False	True	1	1
28474	True	False	True	1	1
28473	True	False	True	1	1
28457	True	False	True	1	1
28452	True	False	True	1	1
28450	True	False	True	1	1
28449	True	False	True	1	1
28448	True	False	True	1	1
28447	False	True	False	1	0
28468	True	False	True	1	1
28445	False	True	False	1	0
28444	True	False	True	1	1
28442	True	False	True	1	1
28467	True	False	True	1	1
28455	False	True	False	1	0
28400	False	True	False	1	0
28434	True	False	True	1	1
28395	True	False	True	1	1
28432	False	True	False	1	0
28429	False	True	False	1	0
28394	True	False	True	1	1
28466	False	True	False	1	0
28465	True	False	True	1	1
28424	True	False	True	1	1
28423	True	False	True	1	1
28388	True	False	True	1	1
28420	True	False	True	1	1
28464	False	True	False	1	0
28391	True	False	True	1	1
28412	False	True	False	1	0
28461	False	True	False	1	0
102723168	False	True	False	1	0
28409	True	False	True	1	1
28387	True	False	True	1	1
28378	True	False	True	1	1
100500887	True	False	True	1	1
100126333	True	False	True	1	1
100126301	False	True	False	1	0
100126337	False	True	False	1	0
100422884	False	True	False	1	0
100616354	True	False	True	1	1
100126317	True	False	True	1	1
102465854	True	False	True	1	1
100126335	True	False	True	1	1
100313838	False	True	False	1	0
100126318	False	True	False	1	0
83942	True	False	True	1	1
163154	True	False	True	1	1
259294	True	False	True	1	1
266657	True	False	True	1	1
259296	True	False	True	1	1
50838	True	False	True	1	1
106481548	False	True	False	1	0
124900462	False	True	False	1	0
692108	True	False	True	1	1
106479873	True	False	True	1	1
100873630	True	False	True	1	1
106480659	False	True	False	1	0
124900421	True	False	True	1	1
124900553	True	False	True	1	1
106481777	True	False	True	1	1
106480053	False	True	False	1	0
124900400	True	False	True	1	1
106480175	True	False	True	1	1
106479011	False	True	False	1	0
106479821	False	True	False	1	0
106480142	True	False	True	1	1
692107	False	True	False	1	0
106633815	False	True	False	1	0
124900450	False	True	False	1	0
124904984	False	True	False	1	0
106481421	False	True	False	1	0
124900539	False	True	False	1	0
106480173	True	False	True	1	1
100873319	False	True	False	1	0
107048983	False	True	False	1	0
124900537	False	True	False	1	0
100873467	True	False	True	1	1
124900532	False	True	False	1	0
124906194	False	True	False	1	0
106481895	True	False	True	1	1
106481259	False	True	False	1	0
124900448	False	True	False	1	0
106479711	True	False	True	1	1
106481273	True	False	True	1	1
124900186	False	True	False	1	0
124904154	True	False	True	1	1
106480554	False	True	False	1	0
100873324	False	True	False	1	0
124900396	True	False	True	1	1
106481597	True	False	True	1	1
124906379	False	True	False	1	0
109616969	True	False	True	1	1
106481467	False	True	False	1	0
106480401	False	True	False	1	0
106479833	False	True	False	1	0
106481247	False	True	False	1	0
124900463	False	True	False	1	0
106480620	False	True	False	1	0
124900380	False	True	False	1	0
124900229	False	True	False	1	0
106480399	False	True	False	1	0
692086	True	False	True	1	1
100873273	True	False	True	1	1
100885864	False	True	False	1	0
106480622	False	True	False	1	0
100873479	False	True	False	1	0
106479726	False	True	False	1	0
106481767	False	True	False	1	0
106479897	True	False	True	1	1
124900198	True	False	True	1	1
106479010	False	True	False	1	0
106481551	True	False	True	1	1
100873438	False	True	False	1	0
106480568	True	False	True	1	1
106479887	False	True	False	1	0
109616981	False	True	False	1	0
100873447	False	True	False	1	0
124900444	False	True	False	1	0
106480609	False	True	False	1	0
124900350	True	False	True	1	1
124900268	False	True	False	1	0
100873545	False	True	False	1	0
124900199	False	True	False	1	0
124900366	True	False	True	1	1
100873510	False	True	False	1	0
106481904	True	False	True	1	1
692205	True	False	True	1	1
100873602	False	True	False	1	0
106480563	False	True	False	1	0
124903256	False	True	False	1	0
109617011	False	True	False	1	0
619564	True	False	True	1	1
106481440	False	True	False	1	0
106481499	True	False	True	1	1
124900351	True	False	True	1	1
106480074	False	True	False	1	0
692057	False	True	False	1	0
106479866	False	True	False	1	0
100873278	False	True	False	1	0
109616995	False	True	False	1	0
100873379	False	True	False	1	0
106481593	True	False	True	1	1
106480103	True	False	True	1	1
124905292	True	False	True	1	1
106479623	False	True	False	1	0
106481457	False	True	False	1	0
106481279	False	True	False	1	0
106866981	False	True	False	1	0
106479003	False	True	False	1	0
106481427	False	True	False	1	0
100873473	False	True	False	1	0
100873470	True	False	True	1	1
124900432	False	True	False	1	0
106481413	False	True	False	1	0
124900269	False	True	False	1	0
106481441	True	False	True	1	1
106480398	False	True	False	1	0
124900502	True	False	True	1	1
106480134	True	False	True	1	1
106480108	False	True	False	1	0
106479936	False	True	False	1	0
106481355	False	True	False	1	0
106480645	True	False	True	1	1
124900209	True	False	True	1	1
100873598	False	True	False	1	0
106480110	True	False	True	1	1
106481496	False	True	False	1	0
106481332	True	False	True	1	1
100873436	False	True	False	1	0
106479743	True	False	True	1	1
124900345	False	True	False	1	0
124900538	False	True	False	1	0
106481263	False	True	False	1	0
106480557	False	True	False	1	0
124900330	False	True	False	1	0
767562	False	True	False	1	0
106479927	True	False	True	1	1
107105256	False	True	False	1	0
106481432	False	True	False	1	0
106480122	True	False	True	1	1
124900533	True	False	True	1	1
100873589	False	True	False	1	0
106480111	False	True	False	1	0
677841	True	False	True	1	1
106481391	True	False	True	1	1
100379298	False	True	False	1	0
106481474	False	True	False	1	0
124902571	False	True	False	1	0
106479562	True	False	True	1	1
109616982	False	True	False	1	0
124900367	False	True	False	1	0
106480313	True	False	True	1	1
106481530	True	False	True	1	1
124900285	False	True	False	1	0
124901860	False	True	False	1	0
106480668	False	True	False	1	0
100873376	False	True	False	1	0
124903592	False	True	False	1	0
106480544	True	False	True	1	1
100873508	False	True	False	1	0
124905293	True	False	True	1	1
106480119	False	True	False	1	0
106479675	False	True	False	1	0
677832	True	False	True	1	1
124900379	True	False	True	1	1
106479624	True	False	True	1	1
692206	False	True	False	1	0
106479674	False	True	False	1	0
106481174	True	False	True	1	1
692109	True	False	True	1	1
100873539	False	True	False	1	0
124900534	False	True	False	1	0
106481385	False	True	False	1	0
124900184	True	False	True	1	1
106481400	False	True	False	1	0
106479769	False	True	False	1	0
124900332	False	True	False	1	0
677800	True	False	True	1	1
106479987	False	True	False	1	0
106481418	False	True	False	1	0
106480076	True	False	True	1	1
106480667	True	False	True	1	1
106481304	False	True	False	1	0
124905065	False	True	False	1	0
